,Unnamed: 0,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_bin,person_income_bin,person_emp_length_bin,loan_amnt_bin,loan_percent_income_bin,cb_person_cred_hist_length_bin,loan_intent_bin
5960,6423,22,40000,RENT,1.0,MEDICAL,B,6000,12.69,0,0.15,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
5961,6424,22,49920,MORTGAGE,1.0,EDUCATION,C,10000,12.53,0,0.2,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
5962,6425,24,40000,RENT,2.0,MEDICAL,B,6000,10.77825000000002,0,0.15,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
5963,6426,26,49992,MORTGAGE,10.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.12,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
5964,6427,26,49995,MORTGAGE,10.0,EDUCATION,B,10000,11.71,0,0.2,N,3,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
5965,6428,24,40000,RENT,3.0,EDUCATION,A,6000,6.62,0,0.15,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5966,6429,23,50000,OWN,7.0,EDUCATION,B,10000,11.71,0,0.2,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
5967,6430,24,40000,RENT,4.0,PERSONAL,C,6000,13.99,0,0.15,Y,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
5968,6431,25,40000,RENT,0.0,EDUCATION,A,6000,7.66,0,0.15,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5969,6432,26,40000,RENT,4.0,EDUCATION,B,6000,11.098400000000002,0,0.15,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5970,6433,22,50000,MORTGAGE,2.0,EDUCATION,B,22000,9.91,0,0.44,N,2,person_age_Bin1,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin2
5971,6434,22,40000,RENT,0.0,VENTURE,A,6000,7.66,0,0.15,N,2,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
5972,6435,25,50000,MORTGAGE,10.0,EDUCATION,C,10000,13.49,0,0.2,Y,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
5973,6436,23,40000,RENT,3.0,EDUCATION,A,6000,5.79,0,0.15,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5974,6437,25,40000,RENT,5.0,PERSONAL,A,6000,7.88,0,0.15,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
5975,6438,25,50000,MORTGAGE,9.0,PERSONAL,C,20000,15.27,0,0.4,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin3
5976,6439,22,40000,RENT,5.0,VENTURE,A,6000,7.51,0,0.15,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
5977,6440,23,40000,RENT,5.0,MEDICAL,A,6000,8.94,0,0.15,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
5978,6441,24,50000,MORTGAGE,2.0,PERSONAL,A,6000,7.51,0,0.12,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
5979,6442,22,50000,MORTGAGE,6.0,EDUCATION,B,13000,10.65,0,0.26,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin1,bin2
5980,6443,22,40000,RENT,0.0,EDUCATION,C,6000,12.87,0,0.15,Y,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5981,6444,22,34000,RENT,4.0,PERSONAL,A,6000,7.56150000000001,1,0.18,N,2,person_age_Bin1,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin3
5982,6445,23,40000,RENT,1.0,PERSONAL,A,6000,7.68,0,0.15,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
5983,6446,21,50000,MORTGAGE,5.0,EDUCATION,C,9000,13.49,0,0.18,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
5984,6447,22,40000,RENT,0.0,VENTURE,A,6000,8.32,0,0.15,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
5985,6448,21,40000,RENT,1.0,EDUCATION,B,6000,10.08,0,0.15,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5986,6449,23,34255,RENT,7.0,VENTURE,G,6000,22.11,1,0.18,Y,3,person_age_Bin2,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin1
5987,6450,23,50000,OWN,5.0,VENTURE,A,7000,8.9,0,0.14,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
5988,6451,24,41000,RENT,3.0,EDUCATION,A,6000,8.9,0,0.15,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5989,6452,24,50000,MORTGAGE,0.0,EDUCATION,B,18650,9.91,0,0.37,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin2
5990,6453,22,50000,MORTGAGE,6.0,EDUCATION,A,4800,6.03,0,0.1,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5991,6454,23,41000,RENT,3.0,MEDICAL,B,6000,10.99,0,0.15,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
5992,6455,26,44000,MORTGAGE,10.0,PERSONAL,D,20000,17.27,1,0.45,Y,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin3
5993,6456,24,41004,RENT,8.0,EDUCATION,A,6000,7.68,0,0.15,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
5994,6457,23,41124,RENT,7.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.15,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
5995,6458,22,50000,MORTGAGE,6.0,VENTURE,B,6000,12.69,0,0.12,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
5996,6459,24,44000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2200,8.9,1,0.05,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin1,bin4
5997,6460,25,35196,RENT,2.0,MEDICAL,D,6000,14.54,1,0.17,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin4
5998,6461,25,50000,MORTGAGE,9.0,VENTURE,A,18650,7.9,0,0.37,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin1
5999,6462,25,42000,RENT,5.0,MEDICAL,B,6000,12.42,0,0.14,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6000,6463,22,42000,RENT,6.0,DEBTCONSOLIDATION,B,6000,10.65,0,0.14,N,2,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
6001,6464,23,42000,RENT,5.0,VENTURE,B,6000,9.99,0,0.14,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6002,6465,26,42000,RENT,3.0,EDUCATION,A,6000,7.29,0,0.14,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6003,6466,23,50000,MORTGAGE,6.0,EDUCATION,B,17000,12.42,0,0.34,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin2
6004,6467,23,50000,MORTGAGE,7.0,EDUCATION,A,3000,6.03,0,0.06,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin1,bin2
6005,6468,25,50000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,11200,14.27,0,0.22,Y,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin1,bin4
6006,6469,24,42000,RENT,8.0,DEBTCONSOLIDATION,C,6000,12.68,0,0.14,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
6007,6470,25,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,12500,10.65,0,0.25,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin1,bin5
6008,6471,25,42000,RENT,1.0,MEDICAL,B,6000,11.388100000000009,0,0.14,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6009,6472,24,50000,OWN,5.0,DEBTCONSOLIDATION,D,15000,16.29,0,0.3,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin1,bin5
6010,6473,26,42000,RENT,0.0,VENTURE,B,6000,11.12,0,0.14,N,4,person_age_Bin3,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6011,6474,26,42000,RENT,8.0,MEDICAL,C,6000,12.73,0,0.14,N,4,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6012,6475,25,50000,OWN,2.0,HOMEIMPROVEMENT,B,20000,11.71,0,0.4,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin4
6013,6476,22,42000,RENT,7.0,EDUCATION,A,6000,7.442250000000007,0,0.14,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6014,6477,23,42996,RENT,2.0,EDUCATION,C,6000,12.84,0,0.14,Y,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6015,6478,25,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,17000,6.03,0,0.34,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin4,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin5
6016,6479,25,44000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,15000,15.023349999999988,1,0.34,Y,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin5
6017,6481,26,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.62,0,0.16,N,4,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin5
6018,6482,25,50000,MORTGAGE,0.0,VENTURE,E,8000,19.42,0,0.16,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin1
6019,6483,23,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,2000,6.62,0,0.04,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin1,bin5
6020,6484,21,50000,MORTGAGE,5.0,VENTURE,A,3500,6.03,0,0.07,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6021,6485,25,50000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2600,6.03,0,0.05,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin1,bin5
6022,6486,26,44000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,3500,16.29,1,0.08,N,3,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
6023,6487,25,44000,RENT,1.0,EDUCATION,B,6000,12.69,0,0.14,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6024,6488,23,44000,RENT,2.0,MEDICAL,C,6000,14.22,0,0.14,Y,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6025,6489,22,50000,MORTGAGE,6.0,PERSONAL,A,8000,6.03,0,0.16,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin3
6026,6490,24,44000,RENT,1.0,MEDICAL,A,6000,8.0,0,0.14,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6027,6491,23,50000,OWN,4.0,PERSONAL,B,12600,11.71,0,0.25,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin3,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin1,bin3
6028,6492,24,50000,OWN,5.0,VENTURE,B,5000,12.69,0,0.1,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6029,6493,25,50000,MORTGAGE,2.0,VENTURE,A,10000,7.9,0,0.2,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin1
6030,6494,26,45000,RENT,1.0,EDUCATION,B,6000,9.91,0,0.13,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6031,6495,24,50000,MORTGAGE,7.0,VENTURE,B,7500,11.71,0,0.15,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6032,6496,24,50000,OWN,7.0,HOMEIMPROVEMENT,B,20000,12.69,0,0.4,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin4
6033,6497,26,45000,RENT,1.0,VENTURE,B,6000,11.71,0,0.13,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6034,6498,24,50000,MORTGAGE,8.0,VENTURE,A,13700,6.03,0,0.27,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin1,bin1
6035,6499,25,39000,RENT,0.0,VENTURE,C,6000,13.49,1,0.15,Y,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6036,6500,22,50000,MORTGAGE,6.0,PERSONAL,A,15000,7.9,0,0.3,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin4,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin1,bin3
6037,6501,23,39000,RENT,1.0,EDUCATION,D,6000,15.99,1,0.15,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6038,6502,23,50000,MORTGAGE,3.0,EDUCATION,A,10000,6.03,0,0.2,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
6039,6503,24,50000,MORTGAGE,2.0,MEDICAL,A,12000,6.62,0,0.24,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin3,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin1,bin4
6040,6504,26,50000,OWN,10.0,VENTURE,A,9825,7.9,0,0.2,N,4,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin1
6041,6505,22,50000,MORTGAGE,6.0,VENTURE,C,10000,13.52954999999997,0,0.2,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin1
6042,6506,26,45000,RENT,3.0,MEDICAL,A,6000,7.49,0,0.13,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6043,6507,24,45000,RENT,5.0,EDUCATION,B,6000,11.532200000000003,0,0.13,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6044,6508,26,50000,MORTGAGE,4.0,VENTURE,A,17200,7.51,0,0.34,N,4,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin4,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin1
6045,6509,25,50000,OWN,9.0,EDUCATION,E,9175,19.42,0,0.18,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin2
6046,6510,23,39000,RENT,7.0,MEDICAL,D,6000,14.09,1,0.15,Y,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6047,6511,26,45000,RENT,3.0,EDUCATION,A,6000,5.79,0,0.13,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
6048,6512,22,45000,RENT,0.0,PERSONAL,C,6000,13.23,0,0.13,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
6049,6513,23,45000,RENT,2.0,VENTURE,B,6000,11.86,0,0.13,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6050,6514,23,45000,RENT,7.0,VENTURE,B,6000,11.49,0,0.13,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6051,6515,22,50000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,7.9,0,0.24,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin1,bin5
6052,6516,22,50000,MORTGAGE,6.0,PERSONAL,A,7800,6.62,0,0.16,N,3,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin3
6053,6517,26,50000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,5400,8.9,0,0.11,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
6054,6518,22,39000,RENT,6.0,HOMEIMPROVEMENT,C,6000,13.22,1,0.15,Y,2,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6055,6519,24,45000,RENT,8.0,PERSONAL,B,6000,10.926799999999991,0,0.13,N,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
6056,6520,23,45000,RENT,8.0,DEBTCONSOLIDATION,C,6000,12.53,0,0.13,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
6057,6521,21,45000,RENT,5.0,MEDICAL,A,6000,9.38,0,0.13,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin4
6058,6522,25,39396,RENT,0.0,VENTURE,D,6000,15.31,1,0.15,Y,3,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6059,6523,26,50000,OWN,6.0,EDUCATION,B,3000,9.91,0,0.06,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin1,bin2
6060,6524,26,50000,MORTGAGE,7.0,VENTURE,A,7200,6.62,0,0.14,N,2,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6061,6525,26,39600,RENT,3.0,PERSONAL,B,6000,12.42,1,0.15,N,3,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
6062,6526,24,50000,MORTGAGE,3.0,VENTURE,A,15000,8.9,0,0.3,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin4,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin1,bin1
6063,6527,22,50000,OWN,6.0,EDUCATION,B,1000,9.91,0,0.02,N,2,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin1,bin2
6064,6528,23,50000,MORTGAGE,0.0,VENTURE,A,6100,7.391150000000005,0,0.12,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin1
6065,6529,25,46000,RENT,3.0,PERSONAL,C,6000,14.72,0,0.13,Y,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin3
6066,6530,24,50000,MORTGAGE,5.0,PERSONAL,D,22800,17.27,0,0.46,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin1,bin3
6067,6531,25,50000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,6.03,0,0.18,N,2,person_age_Bin2,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin1,bin5
6068,6532,24,46151,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.13,N,4,person_age_Bin2,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin5
6069,6533,21,46200,RENT,5.0,EDUCATION,A,6000,8.154050000000018,0,0.13,N,4,person_age_Bin1,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin1,bin2
